freq_hz,psd_fake
0.000000,0.000001
0.625000,0.000011
1.250000,0.000014
1.875000,0.000009
2.500000,0.000009
3.125000,0.000008
3.750000,0.000005
4.375000,0.000004
5.000000,0.000004
5.625000,0.000004
6.250000,0.000004
6.875000,0.000003
7.500000,0.000003
8.125000,0.000003
8.750000,0.000003
9.375000,0.000003
10.000000,0.000003
10.625000,0.000004
11.250000,0.000005
11.875000,0.000004
12.500000,0.000004
13.125000,0.000003
13.750000,0.000002
14.375000,0.000002
15.000000,0.000002
15.625000,0.000003
16.250000,0.000002
16.875000,0.000002
17.500000,0.000001
18.125000,0.000001
18.750000,0.000001
19.375000,0.000001
20.000000,0.000001
20.625000,0.000001
21.250000,0.000001
21.875000,0.000001
22.500000,0.000001
23.125000,0.000001
23.750000,0.000001
24.375000,0.000001
25.000000,0.000001
25.625000,0.000001
26.250000,0.000001
26.875000,0.000001
27.500000,0.000001
28.125000,0.000001
28.750000,0.000001
29.375000,0.000001
30.000000,0.000001
30.625000,0.000001
31.250000,0.000001
31.875000,0.000002
32.500000,0.000002
33.125000,0.000001
33.750000,0.000001
34.375000,0.000001
35.000000,0.000001
35.625000,0.000001
36.250000,0.000001
36.875000,0.000001
37.500000,0.000001
38.125000,0.000001
38.750000,0.000001
39.375000,0.000001
40.000000,0.000001
40.625000,0.000001
41.250000,0.000001
41.875000,0.000002
42.500000,0.000002
43.125000,0.000003
43.750000,0.000003
44.375000,0.000003
45.000000,0.000002
45.625000,0.000002
46.250000,0.000002
46.875000,0.000002
47.500000,0.000003
48.125000,0.000007
48.750000,0.000023
49.375000,0.000025
50.000000,0.000017
50.625000,0.000008
51.250000,0.000006
51.875000,0.000004
52.500000,0.000004
53.125000,0.000005
53.750000,0.000010
54.375000,0.000027
55.000000,0.000043
55.625000,0.000031
56.250000,0.000045
56.875000,0.000075
57.500000,0.000120
58.125000,0.000132
58.750000,0.000100
59.375000,0.000096
60.000000,0.000054
60.625000,0.000024
61.250000,0.000015
61.875000,0.000011
62.500000,0.000009
63.125000,0.000014
63.750000,0.000018
64.375000,0.000049
65.000000,0.000156
65.625000,0.000234
66.250000,0.000160
66.875000,0.000057
67.500000,0.000038
68.125000,0.000033
68.750000,0.000034
69.375000,0.000044
70.000000,0.000036
70.625000,0.000031
71.250000,0.000048
71.875000,0.000175
72.500000,0.000592
73.125000,0.000522
73.750000,0.000233
74.375000,0.000279
75.000000,0.000179
75.625000,0.000085
76.250000,0.000061
76.875000,0.000055
77.500000,0.000071
78.125000,0.000052
78.750000,0.000052
79.375000,0.000046
80.000000,0.000042
80.625000,0.000048
81.250000,0.000057
81.875000,0.000072
82.500000,0.000081
83.125000,0.000057
83.750000,0.000044
84.375000,0.000050
85.000000,0.000054
85.625000,0.000062
86.250000,0.000065
86.875000,0.000101
87.500000,0.000333
88.125000,0.000289
88.750000,0.000090
89.375000,0.000050
90.000000,0.000050
90.625000,0.000030
91.250000,0.000032
91.875000,0.000033
