freq_hz,psd_real
0.000000,0.000000
0.312500,0.000000
0.625000,0.000000
0.937500,0.000000
1.250000,0.000000
1.562500,0.000000
1.875000,0.000000
2.187500,0.000000
2.500000,0.000000
2.812500,0.000000
3.125000,0.000000
3.437500,0.000000
3.750000,0.000000
4.062500,0.000000
4.375000,0.000000
4.687500,0.000000
5.000000,0.000000
5.312500,0.000000
5.625000,0.000000
5.937500,0.000000
6.250000,0.000000
6.562500,0.000000
6.875000,0.000000
7.187500,0.000000
7.500000,0.000000
7.812500,0.000000
8.125000,0.000000
8.437500,0.000000
8.750000,0.000000
9.062500,0.000000
9.375000,0.000000
9.687500,0.000000
10.000000,0.000000
10.312500,0.000000
10.625000,0.000000
10.937500,0.000000
11.250000,0.000000
11.562500,0.000000
11.875000,0.000000
12.187500,0.000000
12.500000,0.000000
12.812500,0.000000
13.125000,0.000000
13.437500,0.000000
13.750000,0.000000
14.062500,0.000000
14.375000,0.000000
14.687500,0.000000
15.000000,0.000000
15.312500,0.000000
15.625000,0.000000
15.937500,0.000000
16.250000,0.000000
16.562500,0.000000
16.875000,0.000000
17.187500,0.000000
17.500000,0.000000
17.812500,0.000000
18.125000,0.000000
18.437500,0.000000
18.750000,0.000000
19.062500,0.000000
19.375000,0.000000
19.687500,0.000000
20.000000,0.000000
20.312500,0.000000
20.625000,0.000000
20.937500,0.000000
21.250000,0.000000
21.562500,0.000000
21.875000,0.000000
22.187500,0.000000
22.500000,0.000000
22.812500,0.000000
23.125000,0.000000
23.437500,0.000000
23.750000,0.000000
24.062500,0.000000
24.375000,0.000000
24.687500,0.000000
25.000000,0.000000
25.312500,0.000000
25.625000,0.000000
25.937500,0.000000
26.250000,0.000000
26.562500,0.000000
26.875000,0.000000
27.187500,0.000000
27.500000,0.000000
27.812500,0.000000
28.125000,0.000000
28.437500,0.000000
28.750000,0.000000
29.062500,0.000000
29.375000,0.000000
29.687500,0.000000
30.000000,0.000000
30.312500,0.000000
30.625000,0.000000
30.937500,0.000000
31.250000,0.000000
31.562500,0.000000
31.875000,0.000000
32.187500,0.000000
32.500000,0.000000
32.812500,0.000001
33.125000,0.000000
33.437500,0.000000
33.750000,0.000000
34.062500,0.000000
34.375000,0.000000
34.687500,0.000000
35.000000,0.000000
35.312500,0.000000
35.625000,0.000000
35.937500,0.000001
36.250000,0.000001
36.562500,0.000000
36.875000,0.000000
37.187500,0.000001
37.500000,0.000001
37.812500,0.000000
38.125000,0.000001
38.437500,0.000001
38.750000,0.000001
39.062500,0.000001
39.375000,0.000001
39.687500,0.000001
40.000000,0.000000
40.312500,0.000000
40.625000,0.000000
40.937500,0.000001
41.250000,0.000001
41.562500,0.000001
41.875000,0.000001
42.187500,0.000001
42.500000,0.000001
42.812500,0.000001
43.125000,0.000002
43.437500,0.000002
43.750000,0.000004
44.062500,0.000004
44.375000,0.000002
44.687500,0.000001
45.000000,0.000001
45.312500,0.000002
45.625000,0.000003
45.937500,0.000014
46.250000,0.000029
46.562500,0.000017
46.875000,0.000004
47.187500,0.000002
47.500000,0.000002
47.812500,0.000003
48.125000,0.000003
48.437500,0.000008
48.750000,0.000043
49.062500,0.000055
49.375000,0.000053
49.687500,0.000033
50.000000,0.000010
50.312500,0.000009
50.625000,0.000005
50.937500,0.000004
51.250000,0.000003
51.562500,0.000003
51.875000,0.000003
52.187500,0.000004
52.500000,0.000007
52.812500,0.000009
53.125000,0.000009
53.437500,0.000011
53.750000,0.000013
54.062500,0.000020
54.375000,0.000069
54.687500,0.000198
55.000000,0.000222
55.312500,0.000083
55.625000,0.000014
55.937500,0.000010
56.250000,0.000007
56.562500,0.000010
56.875000,0.000008
57.187500,0.000012
57.500000,0.000049
57.812500,0.000131
58.125000,0.000188
58.437500,0.000217
58.750000,0.000154
59.062500,0.000049
59.375000,0.000018
59.687500,0.000021
60.000000,0.000029
60.312500,0.000015
60.625000,0.000013
60.937500,0.000019
61.250000,0.000019
61.562500,0.000017
61.875000,0.000021
62.187500,0.000016
62.500000,0.000015
62.812500,0.000023
63.125000,0.000032
63.437500,0.000022
63.750000,0.000015
64.062500,0.000019
64.375000,0.000034
64.687500,0.000063
65.000000,0.000129
65.312500,0.000176
65.625000,0.000160
65.937500,0.000135
66.250000,0.000070
66.562500,0.000045
66.875000,0.000013
67.187500,0.000017
67.500000,0.000019
67.812500,0.000017
68.125000,0.000016
68.437500,0.000013
68.750000,0.000010
69.062500,0.000018
69.375000,0.000014
69.687500,0.000023
70.000000,0.000018
70.312500,0.000029
70.625000,0.000046
70.937500,0.000039
71.250000,0.000041
71.562500,0.000028
71.875000,0.000041
72.187500,0.000061
72.500000,0.000073
72.812500,0.000157
73.125000,0.000252
73.437500,0.000524
73.750000,0.000541
74.062500,0.000240
74.375000,0.000100
74.687500,0.000057
75.000000,0.000056
75.312500,0.000038
75.625000,0.000025
75.937500,0.000041
76.250000,0.000042
76.562500,0.000033
76.875000,0.000039
77.187500,0.000050
77.500000,0.000034
77.812500,0.000033
78.125000,0.000040
78.437500,0.000046
78.750000,0.000036
79.062500,0.000033
79.375000,0.000045
79.687500,0.000042
80.000000,0.000046
80.312500,0.000050
80.625000,0.000034
80.937500,0.000019
81.250000,0.000031
81.562500,0.000038
81.875000,0.000057
82.187500,0.000061
82.500000,0.000081
82.812500,0.000094
83.125000,0.000075
83.437500,0.000083
83.750000,0.000079
84.062500,0.000054
84.375000,0.000057
84.687500,0.000067
85.000000,0.000071
85.312500,0.000054
85.625000,0.000045
85.937500,0.000069
86.250000,0.000082
86.562500,0.000117
86.875000,0.000244
87.187500,0.000820
87.500000,0.001230
