freq_hz,psd_fake
0.000000,0.000000
0.156250,0.000004
0.312500,0.000006
0.468750,0.000005
0.625000,0.000004
0.781250,0.000002
0.937500,0.000001
1.093750,0.000001
1.250000,0.000001
1.406250,0.000002
1.562500,0.000002
1.718750,0.000001
1.875000,0.000001
2.031250,0.000001
2.187500,0.000001
2.343750,0.000001
2.500000,0.000001
2.656250,0.000001
2.812500,0.000001
2.968750,0.000000
3.125000,0.000000
3.281250,0.000000
3.437500,0.000000
3.593750,0.000000
3.750000,0.000000
3.906250,0.000000
4.062500,0.000000
4.218750,0.000000
4.375000,0.000000
4.531250,0.000000
4.687500,0.000000
4.843750,0.000000
5.000000,0.000000
5.156250,0.000001
5.312500,0.000001
5.468750,0.000000
5.625000,0.000000
5.781250,0.000000
5.937500,0.000000
6.093750,0.000000
6.250000,0.000000
6.406250,0.000000
6.562500,0.000001
6.718750,0.000001
6.875000,0.000000
7.031250,0.000000
7.187500,0.000001
7.343750,0.000003
7.500000,0.000005
7.656250,0.000003
7.812500,0.000000
7.968750,0.000000
8.125000,0.000000
8.281250,0.000000
8.437500,0.000000
8.593750,0.000000
8.750000,0.000000
8.906250,0.000001
9.062500,0.000001
9.218750,0.000000
9.375000,0.000001
9.531250,0.000001
9.687500,0.000001
9.843750,0.000001
10.000000,0.000001
10.156250,0.000003
10.312500,0.000003
10.468750,0.000001
10.625000,0.000002
10.781250,0.000002
10.937500,0.000002
11.093750,0.000001
11.250000,0.000001
11.406250,0.000000
11.562500,0.000001
11.718750,0.000001
11.875000,0.000001
12.031250,0.000001
12.187500,0.000001
12.343750,0.000001
12.500000,0.000002
12.656250,0.000002
12.812500,0.000001
12.968750,0.000001
13.125000,0.000000
13.281250,0.000000
13.437500,0.000000
13.593750,0.000000
13.750000,0.000000
13.906250,0.000001
14.062500,0.000000
14.218750,0.000001
14.375000,0.000001
14.531250,0.000001
14.687500,0.000001
14.843750,0.000002
15.000000,0.000001
15.156250,0.000002
15.312500,0.000001
15.468750,0.000001
15.625000,0.000001
15.781250,0.000000
15.937500,0.000000
16.093750,0.000001
16.250000,0.000000
16.406250,0.000000
16.562500,0.000001
16.718750,0.000001
16.875000,0.000002
17.031250,0.000001
17.187500,0.000001
17.343750,0.000001
17.500000,0.000001
17.656250,0.000002
17.812500,0.000002
17.968750,0.000000
18.125000,0.000001
18.281250,0.000001
18.437500,0.000001
18.593750,0.000001
18.750000,0.000001
18.906250,0.000001
19.062500,0.000002
19.218750,0.000003
19.375000,0.000002
19.531250,0.000001
19.687500,0.000002
19.843750,0.000004
20.000000,0.000003
20.156250,0.000004
20.312500,0.000003
20.468750,0.000001
20.625000,0.000001
20.781250,0.000000
20.937500,0.000001
21.093750,0.000001
21.250000,0.000002
21.406250,0.000002
21.562500,0.000005
21.718750,0.000003
21.875000,0.000002
22.031250,0.000001
22.187500,0.000002
22.343750,0.000002
22.500000,0.000002
22.656250,0.000002
22.812500,0.000004
22.968750,0.000002
23.125000,0.000001
23.281250,0.000002
23.437500,0.000001
23.593750,0.000001
23.750000,0.000001
23.906250,0.000001
24.062500,0.000001
24.218750,0.000000
24.375000,0.000001
24.531250,0.000002
24.687500,0.000003
24.843750,0.000002
25.000000,0.000001
25.156250,0.000003
25.312500,0.000006
25.468750,0.000005
25.625000,0.000003
25.781250,0.000003
25.937500,0.000001
26.093750,0.000001
26.250000,0.000001
26.406250,0.000001
26.562500,0.000000
26.718750,0.000002
26.875000,0.000003
27.031250,0.000002
27.187500,0.000002
27.343750,0.000001
27.500000,0.000003
27.656250,0.000003
27.812500,0.000003
27.968750,0.000004
28.125000,0.000003
28.281250,0.000004
28.437500,0.000005
28.593750,0.000004
28.750000,0.000002
28.906250,0.000007
29.062500,0.000013
29.218750,0.000009
29.375000,0.000005
29.531250,0.000003
29.687500,0.000003
29.843750,0.000003
30.000000,0.000004
