freq_hz,psd_real
0.000000,0.000000
0.195312,0.000000
0.390625,0.000000
0.585938,0.000000
0.781250,0.000000
0.976562,0.000000
1.171875,0.000000
1.367188,0.000000
1.562500,0.000000
1.757812,0.000000
1.953125,0.000000
2.148438,0.000000
2.343750,0.000000
2.539062,0.000000
2.734375,0.000000
2.929688,0.000000
3.125000,0.000000
3.320312,0.000000
3.515625,0.000000
3.710938,0.000000
3.906250,0.000000
4.101562,0.000000
4.296875,0.000000
4.492188,0.000000
4.687500,0.000000
4.882812,0.000000
5.078125,0.000000
5.273438,0.000000
5.468750,0.000000
5.664062,0.000000
5.859375,0.000000
6.054688,0.000000
6.250000,0.000000
6.445312,0.000000
6.640625,0.000000
6.835938,0.000000
7.031250,0.000000
7.226562,0.000000
7.421875,0.000000
7.617188,0.000000
7.812500,0.000000
8.007812,0.000000
8.203125,0.000000
8.398438,0.000000
8.593750,0.000000
8.789062,0.000000
8.984375,0.000000
9.179688,0.000000
9.375000,0.000000
9.570312,0.000000
9.765625,0.000000
9.960938,0.000000
10.156250,0.000000
10.351562,0.000000
10.546875,0.000000
10.742188,0.000000
10.937500,0.000000
11.132812,0.000000
11.328125,0.000000
11.523438,0.000000
11.718750,0.000000
11.914062,0.000000
12.109375,0.000000
12.304688,0.000000
12.500000,0.000000
12.695312,0.000000
12.890625,0.000000
13.085938,0.000000
13.281250,0.000000
13.476562,0.000000
13.671875,0.000000
13.867188,0.000000
14.062500,0.000000
14.257812,0.000000
14.453125,0.000000
14.648438,0.000000
14.843750,0.000000
15.039062,0.000000
15.234375,0.000000
15.429688,0.000000
15.625000,0.000000
15.820312,0.000000
16.015625,0.000000
16.210938,0.000000
16.406250,0.000000
16.601562,0.000000
16.796875,0.000000
16.992188,0.000000
17.187500,0.000000
17.382812,0.000000
17.578125,0.000000
17.773438,0.000000
17.968750,0.000000
18.164062,0.000000
18.359375,0.000000
18.554688,0.000000
18.750000,0.000000
18.945312,0.000000
19.140625,0.000000
19.335938,0.000000
19.531250,0.000000
19.726562,0.000000
19.921875,0.000000
20.117188,0.000000
20.312500,0.000000
20.507812,0.000000
20.703125,0.000000
20.898438,0.000000
21.093750,0.000000
21.289062,0.000000
21.484375,0.000000
21.679688,0.000000
21.875000,0.000000
22.070312,0.000000
22.265625,0.000000
22.460938,0.000000
22.656250,0.000000
22.851562,0.000000
23.046875,0.000000
23.242188,0.000000
23.437500,0.000000
23.632812,0.000000
23.828125,0.000000
24.023438,0.000000
24.218750,0.000000
24.414062,0.000000
24.609375,0.000000
24.804688,0.000000
25.000000,0.000000
25.195312,0.000000
25.390625,0.000000
25.585938,0.000000
25.781250,0.000000
25.976562,0.000000
26.171875,0.000001
26.367188,0.000001
26.562500,0.000001
26.757812,0.000000
26.953125,0.000000
27.148438,0.000000
27.343750,0.000000
27.539062,0.000000
27.734375,0.000000
27.929688,0.000000
28.125000,0.000000
28.320312,0.000000
28.515625,0.000000
28.710938,0.000000
28.906250,0.000000
29.101562,0.000000
29.296875,0.000000
29.492188,0.000000
29.687500,0.000000
29.882812,0.000000
30.078125,0.000000
30.273438,0.000000
30.468750,0.000000
30.664062,0.000000
30.859375,0.000000
31.054688,0.000000
31.250000,0.000000
31.445312,0.000000
31.640625,0.000000
31.835938,0.000000
32.031250,0.000000
32.226562,0.000000
32.421875,0.000000
32.617188,0.000001
32.812500,0.000001
33.007812,0.000001
33.203125,0.000000
33.398438,0.000000
33.593750,0.000000
33.789062,0.000000
33.984375,0.000000
34.179688,0.000000
34.375000,0.000000
34.570312,0.000000
34.765625,0.000000
34.960938,0.000000
35.156250,0.000001
35.351562,0.000000
35.546875,0.000000
35.742188,0.000001
35.937500,0.000001
36.132812,0.000001
36.328125,0.000001
36.523438,0.000001
36.718750,0.000000
36.914062,0.000000
37.109375,0.000000
37.304688,0.000001
37.500000,0.000001
37.695312,0.000000
37.890625,0.000000
38.085938,0.000001
38.281250,0.000001
38.476562,0.000000
38.671875,0.000000
38.867188,0.000001
39.062500,0.000001
39.257812,0.000001
39.453125,0.000001
39.648438,0.000001
39.843750,0.000001
40.039062,0.000000
40.234375,0.000000
40.429688,0.000000
40.625000,0.000000
40.820312,0.000001
41.015625,0.000001
